Iter L2_norm L2_norm_weighted Drag Lift
3321 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3322 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3323 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3324 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3325 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3326 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3327 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3328 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3329 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3330 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3331 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3332 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3333 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3334 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3335 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3336 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3337 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3338 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3339 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3340 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3341 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3342 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3343 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3344 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3345 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3346 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3347 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3348 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3349 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3350 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3351 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3352 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3353 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3354 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3355 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3356 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3357 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3358 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3359 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3360 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3361 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3362 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3363 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3364 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3365 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3366 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3367 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3368 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3369 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3370 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3371 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3372 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3373 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3374 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3375 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3376 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3377 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3378 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3379 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3380 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3381 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3382 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3383 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3384 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3385 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3386 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3387 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3388 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3389 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3390 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3391 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3392 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3393 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3394 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3395 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3396 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3397 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3398 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3399 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3400 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3401 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3402 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3403 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3404 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3405 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3406 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3407 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3408 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3409 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3410 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3411 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3412 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3413 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3414 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3415 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3416 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3417 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3418 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3419 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3420 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3421 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3422 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3423 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3424 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3425 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3426 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3427 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3428 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3429 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3430 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3431 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3432 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3433 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3434 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3435 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3436 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3437 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3438 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3439 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3440 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3441 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3442 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3443 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3444 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3445 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3446 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3447 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3448 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3449 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3450 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3451 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3452 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3453 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3454 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3455 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3456 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3457 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3458 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3459 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3460 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3461 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3462 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3463 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3464 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3465 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3466 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3467 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3468 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3469 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3470 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3471 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3472 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3473 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3474 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3475 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3476 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3477 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3478 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3479 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3480 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3481 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3482 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3483 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3484 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3485 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3486 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3487 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3488 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3489 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3490 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3491 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3492 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3493 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3494 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3495 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3496 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3497 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3498 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3499 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3500 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3501 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3502 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3503 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3504 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3505 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3506 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3507 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3508 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3509 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3510 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3511 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3512 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3513 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3514 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3515 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3516 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3517 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3518 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3519 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3520 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3521 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3522 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3523 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3524 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3525 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3526 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3527 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3528 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3529 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3530 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3531 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3532 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3533 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3534 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3535 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3536 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3537 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3538 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3539 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3540 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3541 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3542 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3543 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3544 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3545 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3546 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3547 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3548 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3549 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3550 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3551 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3552 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3553 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3554 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3555 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3556 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3557 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3558 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3559 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3560 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3561 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3562 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3563 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3564 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3565 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3566 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3567 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3568 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3569 -1.0000e+00 -5.7036e-06 71857341792073943515360395264.000000 71857341792073943515360395264.000000
3570 -1.0000e+00 -5.7036e-06 3392655810278943585300643840.000000 3392655810278943585300643840.000000
3571 -1.0000e+00 -5.7036e-06 68884037984909141213184.000000 68884037984909141213184.000000
3572 -1.0000e+00 -5.7036e-06 4612528515816879357427712.000000 4612528515816879357427712.000000
3573 -1.0000e+00 -5.7036e-06 18495874743460826419745735573504.000000 18495874743460826419745735573504.000000
3574 -1.0000e+00 -5.7036e-06 4379649884960441272249614336.000000 4379649884960441272249614336.000000
3575 -1.0000e+00 -5.7036e-06 1157908692547638795536695296.000000 1157908692547638795536695296.000000
3576 -1.0000e+00 -5.7036e-06 17466496472198414336.000000 17466496472198414336.000000
3577 -1.0000e+00 -5.7036e-06 1102440692412448105299968.000000 1102440692412448105299968.000000
3578 -1.0000e+00 -5.7036e-06 848446925623826600846950400.000000 848446925623826600846950400.000000
3579 -1.0000e+00 -5.7036e-06 75337093092840167505395712000.000000 75337093092840167505395712000.000000
3580 -1.0000e+00 -5.7036e-06 4544974752728492601745489264640.000000 4544974752728492601745489264640.000000
3581 -1.0000e+00 -5.7036e-06 3460759552.000000 3460759552.000000
3582 -1.0000e+00 -5.7036e-06 14632269.000000 14632269.000000
3583 -1.0000e+00 -5.7036e-06 861588.312500 861588.312500
3584 -1.0000e+00 -5.7036e-06 14983968768.000000 14983968768.000000
3585 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3586 -1.0000e+00 -5.7036e-06 211876659200.000000 211876659200.000000
3587 -1.0000e+00 -5.7036e-06 4158388864308362608640.000000 4158388864308362608640.000000
3588 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3589 -1.0000e+00 -5.7036e-06 52801.296875 52801.296875
3590 -1.0000e+00 -5.7036e-06 3188.083252 3188.083252
3591 -1.0000e+00 -5.7036e-06 17178203423883919360.000000 17178203423883919360.000000
3592 -1.0000e+00 -5.7036e-06 33639764.000000 33639764.000000
3593 -1.0000e+00 -5.7036e-06 869876.187500 869876.187500
3594 -1.0000e+00 -5.7036e-06 234305785440027233458879201280.000000 234305785440027233458879201280.000000
3595 -1.0000e+00 -5.7036e-06 54623664.000000 54623664.000000
3596 -1.0000e+00 -5.7036e-06 13589.294922 13589.294922
3597 -1.0000e+00 -5.7036e-06 8811172593664.000000 8811172593664.000000
3598 -1.0000e+00 -5.7036e-06 13.270340 13.270340
3599 -1.0000e+00 -5.7036e-06 914757.125000 914757.125000
3600 -1.0000e+00 -5.7036e-06 13.270338 13.270338
3601 -1.0000e+00 -5.7036e-06 0.048160 0.048160
3602 -1.0000e+00 -5.7036e-06 50264.000000 50264.000000
3603 -1.0000e+00 -5.7036e-06 12.332854 12.332854
3604 -1.0000e+00 -5.7036e-06 71791647472732453470208.000000 71791647472732453470208.000000
3605 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3606 -1.0000e+00 -5.7036e-06 14358698268987228160.000000 14358698268987228160.000000
3607 -1.0000e+00 -5.7036e-06 907401166848.000000 907401166848.000000
3608 -1.0000e+00 -5.7036e-06 14866181159322124288.000000 14866181159322124288.000000
3609 -1.0000e+00 -5.7036e-06 3333.583008 3333.583008
3610 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3611 -1.0000e+00 -5.7036e-06 217329664.000000 217329664.000000
3612 -1.0000e+00 -5.7036e-06 15729191134498390016.000000 15729191134498390016.000000
3613 -1.0000e+00 -5.7036e-06 13203.815430 13203.815430
3614 -1.0000e+00 -5.7036e-06 14983963648.000000 14983963648.000000
3615 -1.0000e+00 -5.7036e-06 812277.125000 812277.125000
3616 -1.0000e+00 -5.7036e-06 239929104947774773227825506811904.000000 239929104947774773227825506811904.000000
3617 -1.0000e+00 -5.7036e-06 75570523597097327815853523075072.000000 75570523597097327815853523075072.000000
3618 -1.0000e+00 -5.7036e-06 3376.028564 3376.028564
3619 -1.0000e+00 -5.7036e-06 3377681152.000000 3377681152.000000
3620 -1.0000e+00 -5.7036e-06 1130967441585834295296.000000 1130967441585834295296.000000
3621 -1.0000e+00 -5.7036e-06 309853703182107859871966246731776.000000 309853703182107859871966246731776.000000
3622 -1.0000e+00 -5.7036e-06 14144680529663885312.000000 14144680529663885312.000000
3623 -1.0000e+00 -5.7036e-06 208613343232.000000 208613343232.000000
3624 -1.0000e+00 -5.7036e-06 15659650322576441344.000000 15659650322576441344.000000
3625 -1.0000e+00 -5.7036e-06 217349.250000 217349.250000
3626 -1.0000e+00 -5.7036e-06 19425519355931362421027989618688.000000 19425519355931362421027989618688.000000
3627 -1.0000e+00 -5.7036e-06 73095820181138370929813880832.000000 73095820181138370929813880832.000000
3628 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3629 -1.0000e+00 -5.7036e-06 263394765833181855744.000000 263394765833181855744.000000
3630 -1.0000e+00 -5.7036e-06 0.000001 0.000001
3631 -1.0000e+00 -5.7036e-06 1076471704663581786112.000000 1076471704663581786112.000000
3632 -1.0000e+00 -5.7036e-06 0.000710 0.000710
3633 -1.0000e+00 -5.7036e-06 4822177514157213323960797626368.000000 4822177514157213323960797626368.000000
3634 -1.0000e+00 -5.7036e-06 4416567283096584454144.000000 4416567283096584454144.000000
3635 -1.0000e+00 -5.7036e-06 3235989736128008683520.000000 3235989736128008683520.000000
3636 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3637 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3638 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3639 -1.0000e+00 -5.7036e-06 847120383363997999571140608.000000 847120383363997999571140608.000000
3640 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3641 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3642 -1.0000e+00 -5.7036e-06 262214981060485185536.000000 262214981060485185536.000000
3643 -1.0000e+00 -5.7036e-06 287991508003010019710646555246592.000000 287991508003010019710646555246592.000000
3644 -1.0000e+00 -5.7036e-06 0.000010 0.000010
3645 -1.0000e+00 -5.7036e-06 808003053308027600896.000000 808003053308027600896.000000
3646 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3647 -1.0000e+00 -5.7036e-06 17845580825248421824692224.000000 17845580825248421824692224.000000
3648 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3649 -1.0000e+00 -5.7036e-06 56152750555136.000000 56152750555136.000000
3650 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3651 -1.0000e+00 -5.7036e-06 3284.955078 3284.955078
3652 -1.0000e+00 -5.7036e-06 71857629856429398563718430720.000000 71857629856429398563718430720.000000
3653 -1.0000e+00 -5.7036e-06 3392655810278943585300643840.000000 3392655810278943585300643840.000000
3654 -1.0000e+00 -5.7036e-06 68884037984909141213184.000000 68884037984909141213184.000000
3655 -1.0000e+00 -5.7036e-06 3590620708864.000000 3590620708864.000000
3656 -1.0000e+00 -5.7036e-06 211153728.000000 211153728.000000
3657 -1.0000e+00 -5.7036e-06 829.208923 829.208923
3658 -1.0000e+00 -5.7036e-06 0.048168 0.048168
3659 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3660 -1.0000e+00 -5.7036e-06 13845828.000000 13845828.000000
3661 -1.0000e+00 -5.7036e-06 15010308442025885696.000000 15010308442025885696.000000
3662 -1.0000e+00 -5.7036e-06 907401166848.000000 907401166848.000000
3663 -1.0000e+00 -5.7036e-06 0.050369 0.050369
3664 -1.0000e+00 -5.7036e-06 18985713663357567811295641600.000000 18985713663357567811295641600.000000
3665 -1.0000e+00 -5.7036e-06 32885.453125 32885.453125
3666 -1.0000e+00 -5.7036e-06 58539300.000000 58539300.000000
3667 -1.0000e+00 -5.7036e-06 206.333023 206.333023
3668 -1.0000e+00 -5.7036e-06 14142789369664110592.000000 14142789369664110592.000000
3669 -1.0000e+00 -5.7036e-06 13845828.000000 13845828.000000
3670 -1.0000e+00 -5.7036e-06 15010308442025885696.000000 15010308442025885696.000000
3671 -1.0000e+00 -5.7036e-06 3268.579590 3268.579590
3672 -1.0000e+00 -5.7036e-06 19425519355931362421027989618688.000000 19425519355931362421027989618688.000000
3673 -1.0000e+00 -5.7036e-06 4593641067498033838555136.000000 4593641067498033838555136.000000
3674 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3675 -1.0000e+00 -5.7036e-06 1162691564351070208079691776.000000 1162691564351070208079691776.000000
3676 -1.0000e+00 -5.7036e-06 71428410075571394625657945194496.000000 71428410075571394625657945194496.000000
3677 -1.0000e+00 -5.7036e-06 18890782451696141185955255025664.000000 18890782451696141185955255025664.000000
3678 -1.0000e+00 -5.7036e-06 18393081342277625923502080.000000 18393081342277625923502080.000000
3679 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3680 -1.0000e+00 -5.7036e-06 294247777855532094575345664.000000 294247777855532094575345664.000000
3681 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3682 -1.0000e+00 -5.7036e-06 14651413553068638208.000000 14651413553068638208.000000
3683 -1.0000e+00 -5.7036e-06 13490304581632.000000 13490304581632.000000
3684 -1.0000e+00 -5.7036e-06 0.051580 0.051580
3685 -1.0000e+00 -5.7036e-06 4544975659422857312717370294272.000000 4544975659422857312717370294272.000000
3686 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3687 -1.0000e+00 -5.7036e-06 75015599105052884928892502016.000000 75015599105052884928892502016.000000
3688 -1.0000e+00 -5.7036e-06 261048548756996227072.000000 261048548756996227072.000000
3689 -1.0000e+00 -5.7036e-06 18973620863386559367314669568.000000 18973620863386559367314669568.000000
3690 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3691 -1.0000e+00 -5.7036e-06 0.000000 0.000000
3692 -1.0000e+00 -5.7036e-06 289576090596108420296584229552128.000000 289576090596108420296584229552128.000000
3693 -1.0000e+00 -5.7036e-06 564692367966208.000000 564692367966208.000000
3694 -1.0000e+00 -5.7036e-06 958973345792.000000 958973345792.000000
3695 -1.0000e+00 -5.7036e-06 15294581675829231616.000000 15294581675829231616.000000
3696 -1.0000e+00 -5.7036e-06 217349.250000 217349.250000
3697 -1.0000e+00 -5.7036e-06 4737537595211444098866681479168.000000 4737537595211444098866681479168.000000
3698 -1.0000e+00 -5.7036e-06 4559286923275455292887542005760.000000 4559286923275455292887542005760.000000
3699 -1.0000e+00 -5.7036e-06 67410622316420100259840.000000 67410622316420100259840.000000
3700 -1.0000e+00 -5.7036e-06 75644240531252492099739713536.000000 75644240531252492099739713536.000000
3701 -1.0000e+00 -5.7036e-06 14823342369031152939827200.000000 14823342369031152939827200.000000
3702 -1.0000e+00 -5.7036e-06 272595901346876489728.000000 272595901346876489728.000000
3703 -1.0000e+00 -5.7036e-06 17431946476064348534149742592.000000 17431946476064348534149742592.000000
3704 -1.0000e+00 -5.7036e-06 4543810859395658617507540893696.000000 4543810859395658617507540893696.000000
3705 -1.0000e+00 -5.7036e-06 264393650156783796224.000000 264393650156783796224.000000
3706 -1.0000e+00 -5.7036e-06 33604048.000000 33604048.000000
3707 -1.0000e+00 -5.7036e-06 3445572352.000000 3445572352.000000
3708 -1.0000e+00 -5.7036e-06 13.266920 13.266920
3709 -1.0000e+00 -5.7036e-06 234402593952926061185759969280.000000 234402593952926061185759969280.000000
3710 -1.0000e+00 -5.7036e-06 54623664.000000 54623664.000000
3711 -1.0000e+00 -5.7036e-06 13589.294922 13589.294922
3712 -1.0000e+00 -5.7036e-06 525186.812500 525186.812500
3713 -1.0000e+00 -5.7036e-06 13.270338 13.270338
3714 -1.0000e+00 -5.7036e-06 0.048160 0.048160
3715 -1.0000e+00 -5.7036e-06 13349832097792.000000 13349832097792.000000
3716 -1.0000e+00 -5.7036e-06 3381.957764 3381.957764
3717 -1.0000e+00 -5.7036e-06 3377681152.000000 3377681152.000000
3718 -1.0000e+00 -5.7036e-06 13357161644032.000000 13357161644032.000000
3719 -1.0000e+00 -5.7036e-06 773.489441 773.489441
3720 -1.0000e+00 -5.7036e-06 847488745472.000000 847488745472.000000
3721 -1.0000e+00 -5.7036e-06 18974490959411028099445293056.000000 18974490959411028099445293056.000000
3722 -1.0000e+00 -5.7036e-06 214985678991692660736.000000 214985678991692660736.000000
3723 -1.0000e+00 -5.7036e-06 4841845226085068822346798727168.000000 4841845226085068822346798727168.000000
3724 -1.0000e+00 -5.7036e-06 0.059665 0.059665
3725 -1.0000e+00 -5.7036e-06 293953618695835092581456281600.000000 293953618695835092581456281600.000000
3726 -1.0000e+00 -5.7036e-06 286985120779510347049353953148928.000000 286985120779510347049353953148928.000000
