6    18    0.183333    0.583333    1
7    18    0.216667    0.583333    1
8    18    0.25    0.583333    1
9    18    0.283333    0.583333    1
10    18    0.316667    0.583333    1
11    18    0.35    0.583333    1
12    18    0.383333    0.583333    1
13    18    0.416667    0.583333    1
14    18    0.45    0.583333    1
15    18    0.483333    0.583333    1
16    18    0.516667    0.583333    1
17    18    0.55    0.583333    1
18    18    0.583333    0.583333    1
19    18    0.616667    0.583333    1
20    18    0.65    0.583333    1
21    18    0.683333    0.583333    1
22    18    0.716667    0.583333    1
23    18    0.75    0.583333    1
24    18    0.783333    0.583333    1
25    18    0.816667    0.583333    1
26    18    0.85    0.583333    1
27    18    0.883333    0.583333    1
28    18    0.916667    0.583333    1
29    18    0.95    0.583333    1
30    18    0.983333    0.583333    1
31    18    1.01667    0.583333    0
0    19    -0.0166667    0.616667    0
1    19    0.0166667    0.616667    1
2    19    0.05    0.616667    1
3    19    0.0833333    0.616667    1
4    19    0.116667    0.616667    1
5    19    0.15    0.616667    1
6    19    0.183333    0.616667    1
7    19    0.216667    0.616667    1
8    19    0.25    0.616667    1
9    19    0.283333    0.616667    1
10    19    0.316667    0.616667    1
11    19    0.35    0.616667    1
12    19    0.383333    0.616667    1
13    19    0.416667    0.616667    1
14    19    0.45    0.616667    1
15    19    0.483333    0.616667    1
16    19    0.516667    0.616667    1
17    19    0.55    0.616667    1
18    19    0.583333    0.616667    1
19    19    0.616667    0.616667    1
20    19    0.65    0.616667    1
21    19    0.683333    0.616667    1
22    19    0.716667    0.616667    1
23    19    0.75    0.616667    1
24    19    0.783333    0.616667    1
25    19    0.816667    0.616667    1
26    19    0.85    0.616667    1
27    19    0.883333    0.616667    1
28    19    0.916667    0.616667    1
29    19    0.95    0.616667    1
30    19    0.983333    0.616667    1
31    19    1.01667    0.616667    0
0    20    -0.0166667    0.65    0
1    20    0.0166667    0.65    1
2    20    0.05    0.65    1
3    20    0.0833333    0.65    1
4    20    0.116667    0.65    1
5    20    0.15    0.65    1
6    20    0.183333    0.65    1
7    20    0.216667    0.65    1
